地區,日期,排名,股票代碼,股票名稱,買入金額(RMB),賣出金額(RMB),買入及賣出金額(RMB)
港股通（深),2018-04-11,10,03968,招商銀行　　　　　　　　　　　,"105,155,850","31,374,250","136,530,100"
滬股通,2018-04-12,1,600519,貴州茅台　　　　,"321,291,847","138,451,225","459,743,072"
滬股通,2018-04-12,2,601318,中國平安　　　　,"289,108,382","102,614,295","391,722,677"
滬股通,2018-04-12,3,600887,伊利股份　　　　,"221,999,624","72,150,834","294,150,458"
滬股通,2018-04-12,4,600276,恒瑞醫藥　　　　,"175,942,656","88,120,911","264,063,567"
滬股通,2018-04-12,5,600298,安琪酵母　　　　,"130,649,865","96,938,569","227,588,434"
滬股通,2018-04-12,6,600066,宇通客車　　　　,"132,624,755","74,591,440","207,216,195"
滬股通,2018-04-12,7,600036,招商銀行　　　　,"161,036,195","24,053,813","185,090,008"
滬股通,2018-04-12,8,600030,中信證券　　　　,"124,488,780","50,366,422","174,855,202"
滬股通,2018-04-12,9,600028,中國石化　　　　,"105,753,635","46,604,663","152,358,298"
滬股通,2018-04-12,10,600585,海螺水泥　　　　,"109,164,957","37,607,152","146,772,109"
港股通（滬),2018-04-12,1,00700,騰訊控股　　　　　　　　　　　,"198,645,860","578,333,480","776,979,340"
港股通（滬),2018-04-12,2,00939,建設銀行　　　　　　　　　　　,"2,546,540","257,199,932","259,746,472"
港股通（滬),2018-04-12,3,01299,友邦保險　　　　　　　　　　　,"180,967,970","5,659,610","186,627,580"
港股通（滬),2018-04-12,4,00388,香港交易所　　　　　　　　　　,"47,579,600","129,596,960","177,176,560"
港股通（滬),2018-04-12,5,02282,美高梅中國　　　　　　　　　　,"153,520","176,401,656","176,555,176"
港股通（滬),2018-04-12,6,01288,農業銀行　　　　　　　　　　　,"30,806,100","131,737,879","162,543,979"
港股通（滬),2018-04-12,7,01030,新城發展控股　　　　　　　　　,"66,065,360","87,303,920","153,369,280"
港股通（滬),2018-04-12,8,02238,廣汽集團　　　　　　　　　　　,"13,316,600","137,175,320","150,491,920"
港股通（滬),2018-04-12,9,02318,中國平安　　　　　　　　　　　,"33,494,125","116,639,275","150,133,400"
港股通（滬),2018-04-12,10,01918,融創中國　　　　　　　　　　　,"50,976,850","98,723,950","149,700,800"
深股通,2018-04-12,1,858,五糧液　　　　　,"369,780,009","87,987,690","457,767,699"
深股通,2018-04-12,2,333,美的集團　　　　,"227,661,592","143,107,755","370,769,347"
深股通,2018-04-12,3,651,格力電器　　　　,"223,013,433","117,270,480","340,283,913"
深股通,2018-04-12,4,2415,海康威視　　　　,"85,289,674","66,541,391","151,831,065"
深股通,2018-04-12,5,2,萬科Ａ　　　　　,"84,087,735","54,319,503","138,407,238"
深股通,2018-04-12,6,661,長春高新　　　　,"99,559,354","22,018,865","121,578,219"
深股通,2018-04-12,7,2304,洋河股份　　　　,"81,764,556","29,551,649","111,316,205"
深股通,2018-04-12,8,2466,天齊鋰業　　　　,"101,285,024","9,450,546","110,735,570"
深股通,2018-04-12,9,2074,國軒高科　　　　,"5,668,763","95,383,207","101,051,970"
深股通,2018-04-12,10,725,京東方Ａ　　　　,"59,871,563","38,849,165","98,720,728"
港股通（深),2018-04-12,1,00700,騰訊控股　　　　　　　　　　　,"204,703,940","317,340,240","522,044,180"
港股通（深),2018-04-12,2,01918,融創中國　　　　　　　　　　　,"41,918,950","166,355,600","208,274,550"
港股通（深),2018-04-12,3,00386,中國石油化工股份　　　　　　　,"108,136,900","7,428,440","115,565,340"
港股通（深),2018-04-12,4,00857,中國石油股份　　　　　　　　　,"87,702,220","23,831,300","111,533,520"
港股通（深),2018-04-12,5,00027,銀河娛樂　　　　　　　　　　　,"8,767,700","76,658,850","85,426,550"
港股通（深),2018-04-12,6,00753,中國國航　　　　　　　　　　　,"66,767,480","13,516,400","80,283,880"
港股通（深),2018-04-12,7,00939,建設銀行　　　　　　　　　　　,"4,009,590","73,944,390","77,953,980"
港股通（深),2018-04-12,8,00763,中興通訊　　　　　　　　　　　,"57,926,950","19,893,240","77,820,190"
港股通（深),2018-04-12,9,02007,碧桂園　　　　　　　　　　　　,"62,768,440","14,324,340","77,092,780"
港股通（深),2018-04-12,10,01177,中國生物製藥　　　　　　　　　,"65,161,380","11,124,040","76,285,420"
滬股通,2018-04-13,1,601318,中國平安　　　　,"492,035,047","156,326,346","648,361,393"
滬股通,2018-04-13,2,600276,恒瑞醫藥　　　　,"226,595,771","404,113,199","630,708,970"
滬股通,2018-04-13,3,600519,貴州茅台　　　　,"358,401,927","239,350,129","597,752,056"
滬股通,2018-04-13,4,600887,伊利股份　　　　,"210,296,387","89,107,623","299,404,010"
滬股通,2018-04-13,5,600066,宇通客車　　　　,"120,651,727","64,529,287","185,181,014"
滬股通,2018-04-13,6,600585,海螺水泥　　　　,"121,860,269","45,836,187","167,696,456"
滬股通,2018-04-13,7,601229,上海銀行　　　　,"141,490,538","16,788,395","158,278,933"
滬股通,2018-04-13,8,601888,中國國旅　　　　,"97,276,658","49,730,629","147,007,287"
滬股通,2018-04-13,9,600036,招商銀行　　　　,"105,325,097","39,298,288","144,623,385"
滬股通,2018-04-13,10,600690,青島海爾　　　　,"28,093,833","109,926,293","138,020,126"
港股通（滬),2018-04-13,1,00700,騰訊控股　　　　　　　　　　　,"150,541,500","295,728,680","446,270,180"
港股通（滬),2018-04-13,2,01918,融創中國　　　　　　　　　　　,"80,027,050","143,460,400","223,487,450"
港股通（滬),2018-04-13,3,02318,中國平安　　　　　　　　　　　,"22,817,850","182,377,750","205,195,600"
港股通（滬),2018-04-13,4,01093,石藥集團　　　　　　　　　　　,"64,700,400","126,402,900","191,103,300"
港股通（滬),2018-04-13,5,00939,建設銀行　　　　　　　　　　　,"29,064,410","125,654,281","154,718,691"
港股通（滬),2018-04-13,6,00388,香港交易所　　　　　　　　　　,"27,627,040","107,403,580","135,030,620"
